y,x,Linie,Km,Name,BPS,BPS-Name,Oben,Unten,B-Jahr,Typ,Bauart,Bem Bauart,Nutzung,Bem Nutzung,Zus Nutz,Breite,Lange (m),Diff H=,Steigung,Handlauf,Bem Handlauf,Oberflache,Bem Oberflache,Bemerkungen,Eigentum,Bem Eigentum,Besonderheiten,Perron,Status,FID,geopos
732790.633,265264.065,852,2.144,T2 Treppe,KRA,Kradolf,Bahnhofstrasse,PU,1914,Treppe,Beton,,Fussgaenger,,keine,2.031,4.754,0.0,16/28,beidseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35105654,"47.5246871056, 9.20196334302"
730034.032,279437.796,822,60.716,T3,KR,Kreuzlingen,Perron 2/3,PU,2008,Treppe,Stahl,,Fussgaenger,,keine,1.59,6.161,0.0,28/20,beidseitig,#BZU,Andere,Granitplatten,,SBB,,,2/3,Bestehend,35262875,"47.6526803262, 9.16952234427"
729987.594,279432.582,823,60.688,R3 Per.1,KR,Kreuzlingen,Perron,PU,2000,Rampe,Beton,,Fussgaenger,,keine,2.5,38.0,4.62,12,beidseitig,#BZU,Bituminoeses Mischgut,,,SBB,,,1,Bestehend,35247019,"47.6526426587, 9.1689028722"
730020.926,279414.079,823,60.71,T1 Per. 1,KR,Kreuzlingen,Perron,PU,2008,Treppe,Beton,,Fussgaenger,,keine,2.5,9.0,4.357,30/16,einseitig,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35053475,"47.6524696826, 9.16934098132"
731027.228,279055.326,824,100.128,T3 Perron 3,KRH,Kreuzlingen Hafen,Perron,PU,2014,Perrontreppe,Beton,,Fussgaenger,,keine,2.5,10.14,0.0,16/30,beidseitig,,Beton-Belag,,,SBB,,,1,Bestehend,166256840,"47.6490436559, 9.18262539398"
685998.73,242358.234,730,10.855,R3 Perron 1,KGO,Kusnacht Goldbach,Perron,PU,1984,Rampe,Beton,,Fussgaenger,,,2.5,28.75,0.0,14,beidseitig,#BZU,Bituminoeses Mischgut,,,SBB,,,1,Bestehend,35153975,"47.3264836602, 8.57631072445"
686386.125,241429.288,730,11.866,R7 Perron 3/4,KUES,Kusnacht ZH,Perron 3/4,Unterfuhrung,1969,Rampe,Beton,,Fussgaenger,,,3.0,33.7,3.9,11,beidseitig,#BZU,Bituminoeses Mischgut,,,SBB,,,3/4,Bestehend,35176303,"47.3180786092, 8.58125594739"
675498.377,215187.181,570,16.147,,KUE,Kussnacht am Rigi,Weg,Unterfuhrung,2010,Treppe,Beton,,Fussgaenger,,keine,1.8,7.6,0.0,,einseitig,#BZU,Unbekannt,,,SBB,,,,Bestehend,35207948,"47.083394193, 8.43286317153"
553460.827,216582.335,224,29.464,Rampe,CF,La Chaux-de-Fonds,Quai 1/2,PI voy.,1991,Rampe,,,,,,2.45,22.55,0.0,,,#BZU,Andere,,,SBB,,,1/2,Bestehend,35142420,"47.0985994238, 6.8255954781"
553462.678,216539.266,224,29.489,Rampe,CF,La Chaux-de-Fonds,Quai 5/6,PI voy.,1991,Rampe,,,,,,2.64,23.98,0.0,,,#BZU,Andere,,,SBB,,,5/6,Bestehend,35111073,"47.0982121643, 6.82562430182"
553488.347,216621.134,224,29.418,Bat.,CF,La Chaux-de-Fonds,Batiment commercial,Escalier,,Treppe,Stahl,,,,keine,1.42,2.69,0.0,,einseitig,#BZU,Andere,Caillebotis,,SBB,,,,Bestehend,35137447,"47.0989503445, 6.82595396911"
553399.568,216556.51,224,29.527,Bat.,CF,La Chaux-de-Fonds,BV,Place,,Treppe,Andere,Pierre naturelle,Fussgaenger,,keine,2.05,5.7,0.0,,kein,#BZU,Andere,Pierre naturelle,,SBB,,,,Bestehend,35119465,"47.0983628195, 6.82479124766"
553130.294,216339.607,224,29.873,Bat.,CF,La Chaux-de-Fonds,Place,HM,,Treppe,Andere,Granit,,,keine,1.47,4.42,0.0,,kein,,Andere,Granit,,SBB,,,,Bestehend,35173281,"47.0963928098, 6.82126694438"
552643.051,215890.075,224,30.537,Service,CF,La Chaux-de-Fonds,Place,Voie,,Treppe,Andere,Pierres nat.,,,keine,0.96,1.69,0.0,,kein,,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35082258,"47.0923146926, 6.81489647256"
542193.353,151393.999,250,4.635,Escalier,CVN,La Conversion,Sentier de TP,Pp de Gotta d'Or,,Treppe,Beton,,Fussgaenger,,keine,1.28,1.25,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35105187,"46.511346384, 6.68544286071"
574383.6,212704.369,210,90.57,Service,NV,La Neuveville,Mur de guidage,Chemin,2005,Treppe,Beton,,,,keine,0.97,2.4,1.44,60,kein,,Beton-Belag,,,SBB,,,,Bestehend,35146713,"47.0648607145, 7.1014151229"
574382.331,212718.841,210,90.575,Service,NV,La Neuveville,Mur de guidage,Chemin,2005,Treppe,Beton,,,,keine,0.97,1.84,1.08,59,kein,,Beton-Belag,,,SBB,,,,Bestehend,35043540,"47.0649908393, 7.10139759616"
529501.914,167908.509,200,22.729,Acces,LSA,La Sarraz,Quai 1,PI voy La Sarraz,1972,Treppe,Beton,,Fussgaenger,,keine,2.5,7.69,3.84,47.8,beidseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35195765,"46.6586749788, 6.51756185243"
555435.535,145160.209,100,19.785,Escalier,TOUR,La Tour-de-Peilz,Quai voyageurs,Route,2012,Treppe,Andere,Beton,Andere,Pietons,keine,1.35,2.45,1.81,73,beidseitig,,Beton-Belag,,,SBB,,,,Bestehend,68920463,"46.4562859119, 6.85857792547"
554943.335,145527.023,100,19.166,Escalier de secours,TOUR,La Tour-de-Peilz,Voies,Escalier de secours,2013,Treppe,Andere,acier,Fussgaenger,,keine,1.33,12.41,5.03,48,beidseitig,,Andere,Acier,,SBB,,,,Bestehend,119448128,"46.4595525455, 6.85213577488"
554944.735,145524.15,100,19.169,Escalier de secours,TOUR,La Tour-de-Peilz,escalier secours,Route,1950,Treppe,Andere,Maconnerie,Andere,pietons,keine,1.48,1.02,1.02,56,kein,,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,119448172,"46.4595267962, 6.8521542783"
555255.494,145312.484,100,19.549,Escalier de secours,TOUR,La Tour-de-Peilz,Voie,Talus rembaye,2012,Treppe,Stahl,,Andere,Pietons,keine,1.38,10.38,4.19,53,beidseitig,,Andere,Acier,,SBB,,,,Bestehend,119448385,"46.4576436555, 6.8562197994"
626190.476,229628.738,441,0.0,Zugang Perron 1,LTH,Langenthal,Perron,Platz,2014,Perrontreppe,Andere,Fertigelemente Beton,Fussgaenger,,keine,7.0,0.9,,,beidseitig,,Beton-Belag,,,SBB,,,,Bestehend,127686505,"47.2170741274, 7.78438363359"
625329.563,229345.132,450,60.157,Dienst,LTG,Langenthal GB,Gleis,Weg,,Treppe,Beton,,,,keine,1.0,1.5,0.7,,kein,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35144280,"47.2145567046, 7.77300244697"
604841.149,251926.111,230,100.48,Aussentreppe,LFN,Laufen,Parkplatz,Keller,,Treppe,Andere,Beton,Andere,Fussganger,keine,1.0,5.0,,,kein,,Beton-Belag,,,SBB,,,,Bestehend,43247545,"47.4181250358, 7.50277661"
537444.11,152255.003,150,0.478,Service,LS,Lausanne,Propriete,Voies,,Treppe,Beton,,,,keine,0.94,21.95,0.0,,kein,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35194683,"46.5186634222, 6.62344961306"
537691.049,152112.434,150,0.198,Bat.,LS,Lausanne,Quai 1,Cave / depot,,Rampe,Beton,,,,keine,1.92,7.77,0.0,,kein,#BZU,Unbekannt,,,SBB,,,,Bestehend,35028980,"46.5174040748, 6.62668660599"
537689.155,152128.497,150,0.205,Bat.,LS,Lausanne,Batiment LC,Place,,Treppe,Beton,,,,keine,1.75,1.25,0.0,,kein,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35278547,"46.5175483867, 6.6266597566"
537826.673,152075.215,150,0.055,1,LS,Lausanne,Place gare Nord-Ouest,PI voy,,Treppe,Andere,Granit,Fussgaenger,,keine,3.5,12.5,,,beidseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,1,Bestehend,35287524,"46.517081921, 6.62845882697"
530957.028,153313.193,170,8.56,Bat.,LT,Lausanne-Triage,Accees batiment,Place,,Treppe,Beton,,,,keine,0.684,6.93,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35235845,"46.527542952, 6.53876248319"
531037.164,153360.499,172,8.478,Service,LT,Lausanne-Triage,Voie,Voie,,Treppe,Stahl,,,,keine,0.95,4.16,0.0,,einseitig,,Unbekannt,,,SBB,,,,Bestehend,35228217,"46.5279767472, 6.53979977586"
530087.869,152721.142,169,10.873,Escalier,LT,Lausanne-Triage,Batiment mesure,Talus,2011,Treppe,Stahl,,Fussgaenger,,keine,0.976,0.26,0.0,,kein,,Andere,Acier,,SBB,,,,Bestehend,35034455,"46.5221270636, 6.52752499564"
530948.557,153348.58,160,8.557,Escalier,LT,Lausanne-Triage,Voies,Chemin,1964,Treppe,Stahl,,Fussgaenger,,keine,0.78,6.0,3.57,59%,einseitig,,Andere,Acier,,SBB,,,,Bestehend,170732289,"46.5278603826, 6.53864678562"
625243.075,257636.275,500,18.095,Dienst,LSN,Lausen,Strasse,Gleis,,Treppe,Andere,Gitter,,,keine,0.8,1.8,3.45,,beidseitig,,Unbekannt,,,SBB,,,,Bestehend,35171870,"47.4690178881, 7.77345110139"
624191.795,257765.255,500,17.029,,LSN,Lausen,Perron,Perron,2008,Treppe,Beton,,Fussgaenger,,keine,5.0,0.6,0.0,,einseitig,#BZU,Unbekannt,,,SBB,,,2,Bestehend,35235764,"47.4702173463, 7.7595139255"
624231.486,257746.599,500,17.073,,LSN,Lausen,Perron,Zugangsbereich,2008,Treppe,Beton,,Fussgaenger,,keine,2.2,1.5,0.0,,einseitig,#BZU,Unbekannt,,,SBB,,,2,Bestehend,35274760,"47.470048098, 7.76003938654"
624218.17,257754.025,500,17.058,Rampe,LSN,Lausen,Perron,Zugangsbereich,2008,Rampe,Beton,,Fussgaenger,,keine,1.8,9.0,0.0,,einseitig,#BZU,Unbekannt,,,SBB,,,2,Bestehend,35212659,"47.4701153761, 7.75986316235"
623294.822,258364.173,500,15.951,SA-Raum,LSN,Lausen,Strasse,SA-Kabine,2010,Treppe,Beton,,Andere,Dienstlich,keine,1.0,2.1,1.53,,kein,,Andere,Fertigelemente,,SBB,,,,Bestehend,35042465,"47.475636268, 7.74764743306"
707667.682,144268.638,600,112.563,,LAV,Lavorgo,Marciapiede,Piazza,,Treppe,Andere,sasso Natura,Fussgaenger,,keine,18.5,0.7,0.0,,kein,#BZU,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35182039,"46.4411104949, 8.83974472272"
571714.776,211793.317,210,87.717,Bat.,LD,Le Landeron,BV,Place,,Treppe,Andere,Granit,Fussgaenger,,keine,2.69,0.66,0.0,,kein,,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35035206,"47.0565569895, 7.06634016731"
546969.32,211876.459,224,37.544,,LOC,Le Locle,Place,Route,,Treppe,Beton,,Fussgaenger,,keine,1.01,5.2,0.0,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,35128211,"47.055782888, 6.74064329176"
547416.302,212107.602,224,37.044,,LOC,Le Locle,Batiment voyageur,Place,,Treppe,Beton,,Fussgaenger,,keine,3.55,2.23,0.0,,beidseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35037242,"47.0578976263, 6.7464992504"
545846.192,211226.801,224,38.873,,COL,Le Locle-Col-des-Roches,BV,Quai 1,,Treppe,Beton,,Fussgaenger,,keine,3.19,0.79,0.0,,kein,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35028882,"47.0498484474, 6.72593936198"
545847.131,211237.725,224,38.862,,COL,Le Locle-Col-des-Roches,BV,Place,,Treppe,Andere,Pierre naturelle,Fussgaenger,,keine,2.28,2.12,0.0,,kein,,Andere,Pierre naturelle,,SBB,,,,Bestehend,35028831,"47.0499467816, 6.7259504105"
545883.501,211244.14,224,38.832,Bat.,COL,Le Locle-Col-des-Roches,Batiment,Route,,Treppe,Andere,Granit,Fussgaenger,,keine,1.29,0.22,0.0,,kein,,Andere,Granit,,SBB,,,,Bestehend,35127333,"47.0500074588, 6.72642826483"
558922.133,203949.023,223,3.144,Rampe,DEU,Les Deurres,Place,Route,1950,Rampe,Beton,,PW,,keine,3.6,13.21,0.0,,kein,,Bituminoeses Mischgut,,,SBB,,,1,Bestehend,35251065,"46.9853274692, 6.8986798599"
557127.646,210833.916,224,20.977,Acces quai 2/3,HGV,Les Hauts-Geneveys,Quai 2/3,Passage Inferieur,2005,Rampe,Andere,,Fussgaenger,,keine,2.2,3.75,0.45,12,Unbekannt,#BZU,Bituminoeses Mischgut,,,SBB,,,2/3,Bestehend,35058480,"47.0471421134, 6.87444051005"
557159.408,210857.744,224,21.013,Acces quai 1,HGV,Les Hauts-Geneveys,Quai 1,Passage Inferieur,2005,Rampe,Beton,,Fussgaenger,,keine,2.48,14.3,1.69,8.5,Unbekannt,#BZU,Bituminoeses Mischgut,,,SBB,,,1,Bestehend,35238741,"47.0473584994, 6.87485621791"
559745.783,171508.382,250,40.235,Acces,ROM,Romont,Place,PI voy,2000,Treppe,Beton,,Fussgaenger,,keine,2.05,1.8,1.0,57.47,beidseitig,,Beton-Belag,,,SBB,,,,Bestehend,149221518,"46.6935707432, 6.91237342536"
559750.461,171508.592,250,40.238,Acces,ROM,Romont,Place,Acces PI voy,2000,Rampe,Beton,,Fussgaenger,,Kinderwagen(-rampe),2.02,7.15,1.04,14.5,beidseitig,,Bituminoeses Mischgut,,,SBB,,,,Bestehend,149227460,"46.6935729151, 6.91243456296"
559821.187,171620.103,250,40.364,Rampe,ROM,Romont,Chemin,Quai,2015,Rampe,Andere,Beton,Andere,Pieton,keine,1.5,,1.7,,beidseitig,Hauteur 1.10,Beton-Belag,,,SBB,,,1,Bestehend,159653421,"46.6945802621, 6.9133493878"
755719.802,260561.724,880,65.093,Geb.,RS,Rorschach,,,,Treppe,Beton,,,,keine,1.54,1.4,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35029730,"47.4773744266, 9.50466686666"
755434.96,260524.145,880,65.381,Geb.,RS,Rorschach,Waschanlage,Gleishohe,1982,Treppe,Stahl,,Fussgaenger,,keine,0.91,0.8,0.0,,kein,,Unbekannt,,,SBB,,,,Bestehend,35030069,"47.4771039641, 9.5008763138"
755308.788,260502.899,880,65.508,Geb.,RS,Rorschach,Waschanlage,Gleishohe,1982,Treppe,Stahl,,Fussgaenger,,keine,0.9,0.83,0.0,,kein,,Unbekannt,,,SBB,,,,Bestehend,35030111,"47.476942762, 9.49919568141"
756310.179,260749.023,880,64.474,Geb.,RS,Rorschach,Gebaude,Platz,,Treppe,Beton,,,,keine,1.4,36.86,1.14,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35035150,"47.4789182962, 9.51256183873"
599039.15,199918.364,250,96.321,Geb.,BN,Bern,TK,,,Treppe,Stahl,,,,keine,1.0,2.15,0.0,,beidseitig,,Andere,Sthal,,SBB,,,,Bestehend,35253501,"46.9503471522, 7.4260112944"
599031.545,200011.074,250,96.321,Geb.,BN,Bern,SW,,,Treppe,Beton,,,,keine,1.4,1.6,0.0,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,35070826,"46.9511810827, 7.4259111832"
599197.683,199717.72,250,96.321,Geb.,BN,Bern,LH,,,Treppe,Beton,,,,keine,1.0,1.05,0.0,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,35238359,"46.9485425524, 7.42809416064"
600147.406,200099.869,450,105.811,Treppe,BN,Bern,Parkplatz SBB,PDu,1941,Treppe,Beton,,Andere,SBB-Dienste,keine,1.48,5.42,0.0,,beidseitig,,Andere,,,SBB,,,,Bestehend,35221758,"46.9519806209, 7.44056930922"
599859.289,199675.956,250,96.926,Treppe,BN,Bern,Pa Welle,Perron,2005,Treppe,Beton,,Fussgaenger,,,1.35,15.1,0.0,,beidseitig,#BZU,Andere,,,SBB,,,1/2,Bestehend,35276160,"46.9481674201, 7.4367847051"
599831.968,199670.576,250,96.898,Treppe,BN,Bern,Pa Welle,Perron,2005,Treppe,Beton,,Fussgaenger,,,1.35,15.1,0.0,,,#BZU,Andere,,,SBB,,,1/2,Bestehend,35087745,"46.9481190167, 7.43642583549"
599828.154,199684.547,250,96.899,Treppe,BN,Bern,Pa Welle,Perron,2005,Treppe,Beton,,Fussgaenger,,,1.3,15.0,0.0,,beidseitig,#BZU,Andere,,,SBB,,,3/4,Bestehend,35148488,"46.9482446869, 7.43637572959"
599868.988,199695.968,250,96.941,Treppe,BN,Bern,Pa Welle,Perron,2005,Treppe,Beton,,Fussgaenger,,,1.35,14.75,0.0,,beidseitig,#BZU,Andere,,,SBB,,,3/4,Bestehend,35181327,"46.9483474346, 7.43691209646"
599865.731,199708.637,250,96.941,Treppe,BN,Bern,Pa Welle,Perron,2005,Treppe,Beton,,Fussgaenger,,,1.35,15.0,0.0,,beidseitig,#BZU,Andere,,,SBB,,,5/6,Bestehend,35055687,"46.9484613935, 7.43686930854"
599857.671,199739.795,250,96.943,Treppe,BN,Bern,Pa Welle,Perron,2005,Treppe,Beton,,Fussgaenger,,,1.35,15.55,0.0,,beidseitig,#BZU,Andere,,,SBB,,,9/10,Bestehend,35149948,"46.9487416626, 7.43676342186"
599817.767,199725.313,250,96.9,Treppe,BN,Bern,Pa Welle,Perron,2005,Treppe,Beton,,Fussgaenger,,,2.6,14.05,0.0,,beidseitig,#BZU,Andere,,,SBB,,,9/10,Bestehend,35209634,"46.9486113804, 7.43623926908"
600082.641,200097.15,220,-0.211,Dienst,BN,Bern,Wagenwaschanlage,Platz,,Rampe,Stahl,,,,keine,1.0,136.7,0.0,,einseitig,,Andere,Stahl,,SBB,,,,Bestehend,35033981,"46.9519561672, 7.4397185341"
599832.373,199763.836,250,96.924,Aufgang Pa Welle 2,BN,Bern,Stadbachstrasse,Pa Welle,2005,Rolltreppe,Andere,,Fussgaenger,,keine,1.5,12.8,4.3,,beidseitig,,Andere,Metalltritte,,SBB,,,,Bestehend,35121644,"46.948957907, 7.43643110608"
599854.316,199761.731,250,96.946,Aufgang Welle 3,BN,Bern,Pa Welle,Gleisanlage,,Rolltreppe,Andere,,Fussgaenger,,keine,156.0,18.4,7.8,,beidseitig,Rollband,Andere,Metalltritte,,SBB,,,,Bestehend,35164803,"46.9489389797, 7.43671934157"
596720.296,198514.061,250,93.03,Rampe,BNBS,Bern Bumpliz Sud,Perron,Strasse,2004,Rampe,Beton,,Fussgaenger,,,2.0,6.25,0.0,,einseitig,#BZU,Bituminoeses Mischgut,,,SBB,,,1,Bestehend,35100760,"46.9377075297, 7.39556132819"
601970.313,201752.646,290,108.874,Treppe,BNWD,Bern Wankdorf,Passerelle,Platz,2005,Treppe,Stahl,,Fussgaenger,,,5.68,11.92,0.0,,beidseitig,#BZU,Andere,,,SBB,,,,Bestehend,35277317,"46.9668449007, 7.46452254088"
598322.288,200029.646,250,95.235,Geb.,BWMS,Bern Weyermannshaus (Spw),,,,Treppe,Beton,,,,keine,1.0,2.6,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35102251,"46.9513466494, 7.41659420967"
601656.178,201668.998,450,103.379,Dienst,BWY,Bern Wyler,Rampe,Gleis,,Treppe,Beton,,,,keine,1.91,1.8,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35171820,"46.9660932991, 7.46039452222"
552250.114,197842.292,210,62.303,Acces,BV,Bevaix,Rue,Quai 2,,Rampe,Beton,,Fussgaenger,,keine,2.0,16.2,0.0,,Andere,Barriere a droite#BZU,Beton-Belag,,,SBB,,,2,Bestehend,35267931,"46.9299506005, 6.81162517782"
552205.756,197740.578,210,62.193,Acces,BV,Bevaix,Route,Quai,2014,Rampe,Beton,,Fussgaenger,,Kinderwagen(-rampe),1.52,16.3,0.8,5.00,einseitig,,Bituminoeses Mischgut,,,SBB, ,,2,Bestehend,160160789,"46.9290324945, 6.81105344067"
552124.558,197523.934,210,61.962,Acces,BV,Bevaix,Voies,Route,2014,Treppe,Stahl,,Fussgaenger,,keine,1.25,6.46,4.522,69,kein,,Andere,Metal,,SBB, ,,,Bestehend,160935228,"46.9270779396, 6.81001012867"
718104.582,135114.706,600,131.365,Servizio,BIA,Biasca,piazza,strada,,Treppe,Beton,,,,keine,2.1,1.1,1.0,,kein,,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35145382,"46.3570229106, 8.97319955176"
718157.733,134673.511,600,131.734,Edif.,BIA,Biasca,piazzale,entrata cantina fabbricato,,Andere,Beton,,,,Velo(-rampe),0.7,5.0,0.0,,kein,,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35215553,"46.353045483, 8.97377781693"
718221.645,134406.326,600,131.949,Edif.,BIA,Biasca,piazzale,entrata ex-Merci,,Andere,Beton,,,,Velo(-rampe),0.55,0.7,0.0,,kein,,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35176844,"46.3506311898, 8.97454001364"
587450.509,221617.272,410,96.157,Escalier,BIM,Biel Mett,Perron 1,Chemin,2001,Treppe,Beton,,Fussgaenger,,keine,1.73,2.24,0.0,,einseitig,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35047014,"47.1454091901, 7.2731788715"
587836.836,221963.508,410,95.637,Escalier,BIMA,Biel Mett (Abzw),Passerelle,Terrain,1917,Treppe,,,Fussgaenger,,keine,1.79,10.99,0.0,,,,Andere,,,SBB,,,,Bestehend,35275882,"47.1485307733, 7.27826274191"
585366.586,220048.375,410,99.095,Escalier,BI,Biel/Bienne,Place,Chemin,,Treppe,Beton,,Fussgaenger,,keine,1.34,5.24,0.0,,einseitig,#BZU,Unbekannt,,,SBB,,,,Bestehend,35249448,"47.1312542047, 7.24575598177"
586089.131,220825.544,410,97.554,Service,BI,Biel/Bienne,Batiment de service DG11,Place,,Treppe,Beton,,Fussgaenger,,keine,3.36,1.16,0.0,,kein,,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35171028,"47.1382603658, 7.25525527067"
586272.453,220852.474,410,97.491,Service,BI,Biel/Bienne,Mur,Voies,,Treppe,Beton,,Fussgaenger,,keine,1.18,0.57,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35169488,"47.1385064473, 7.25767100559"
584848.272,220315.591,210,104.19,Dienstlich,BI,Biel/Bienne,Gleis,Platz,,Treppe,Holz,,,,keine,0.97,3.93,0.0,,kein,#BZU,Andere,,,SBB,,,,Bestehend,35182494,"47.1336460331, 7.23891542814"
585125.768,220159.145,410,99.36,Escalier,BI,Biel/Bienne,Perron 9/10,Passage inferieur,2005,Treppe,,,Fussgaenger,,keine,3.25,9.08,0.0,,,#BZU,Andere,,,SBB,,,9/10,Bestehend,35051504,"47.1322451612, 7.24257825693"
586201.258,220059.871,410,98.234,Escalier,BI,Biel/Bienne,Batiment de service WA32,Place,2012,Treppe,Stahl,,Andere,Pietons,keine,0.96,1.43,0.0,,beidseitig,,Andere,,,SBB,,,,Bestehend,87772192,"47.1313756433, 7.25675687017"
584215.989,220466.005,210,103.52,Dienst,BI,Biel/Bienne,Gleis,Strasse,2015,Treppe,Beton,,,,keine,1.0,2.5,1.05,,kein,#BZU,Beton-Belag,,,SBB,,,,Bestehend,164474834,"47.1349841189, 7.23057608676"
589084.9,223067.01,410,93.971,Zugriff 1,BIBD,Biel/Bienne Bozingenfeld/Champ,Dock,Unterdeck,2014,Treppe,Beton,,Fussgaenger,,Kinderwagen(-rampe),2.47,8.78,3.555,40,beidseitig,,Beton-Belag,,,SBB, ,,1,Bestehend,143031361,"47.1584784536, 7.29469106305"
586896.008,221306.186,265,96.789,Service,BIRB,Biel/Bienne RB,Batiment de service DG05,Place,,Treppe,Beton,,Fussgaenger,,keine,0.98,4.68,0.0,,einseitig,,Unbekannt,,,SBB,,,,Bestehend,35219352,"47.1426002167, 7.26587752333"
586781.375,221205.546,265,96.938,Service,BIRB,Biel/Bienne RB,Batiment de service SW03,Place,1950,Treppe,Beton,,,,keine,0.6,0.78,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35030504,"47.1416926858, 7.26436926831"
675453.117,245679.715,711,12.699,T2 Perron 2 Nord,BIR,Birmensdorf ZH,Treppe/ Perron,PU,1990,Treppe,Beton,,Fussgaenger,,,2.4,2.7,1.5,15/30,beidseitig,#BZU,Beton-Belag,,mit Grun-Flachenanteil PU,SBB,,,2,Bestehend,35143180,"47.3576465519, 8.43737722863"
675467.289,245673.74,711,12.714,T3 Per.2 Nord,BIR,Birmensdorf ZH,Perron,PU,1990,Treppe,Beton,,Fussgaenger,,keine,2.7,5.59,2.8,15/30,beidseitig,#BZU,Beton-Belag,,,SBB,,,2,Bestehend,47421139,"47.3575911929, 8.43756379241"
712034.446,138636.538,600,124.096,Dienst,BO,Bodio TI,Weg,Strasse,,Treppe,Andere,Granit,,,keine,1.4,4.0,3.0,,kein,,Unbekannt,,,SBB,,,,Bestehend,35043348,"46.3897391893, 8.89519705056"
677818.775,242233.84,711,18.006,Aufstieg zu Perron 2/3,BON,Bonstetten-Wettswil,Perron,PU,2007,Treppe,Beton,,Fussgaenger,,keine,2.5,9.26,4.5,32/17,beidseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,2/3,Bestehend,35207426,"47.3263808077, 8.46808891626"
677828.627,242207.144,711,18.032,Aufstieg zu Bahnhofplatz,BON,Bonstetten-Wettswil,Platz,PU,2007,Treppe,Beton,,Fussgaenger,,keine,2.5,9.0,4.1,17/32,beidseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35187009,"47.3261395518, 8.46821460005"
543476.608,150799.063,250,6.243,Acces,BOSS,Bossiere,Passerelle,Chemin,1950,Treppe,Beton,,Fussgaenger,,keine,0.9,1.09,0.76,52.3,Unbekannt,,Unbekannt,,,SBB,,,,Bestehend,35062925,"46.5061046168, 6.70223507287"
543237.467,151204.452,250,5.761,Acces,BOSS,Bossiere,Quai 2,Trottoir,1958,Treppe,Beton,,Fussgaenger,,keine,1.5,13.12,4.84,45,einseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,2,Bestehend,35043700,"46.5097308989, 6.69906976531"
542977.45,151413.306,250,5.429,Escalier,BOSS,Bossiere,Route,Cabine,1950,Treppe,Beton,,Fussgaenger,,keine,,,,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,167140866,"46.5115874396, 6.69565633221"
733373.315,278153.879,824,97.471,T1 Perron 1,BOT,Bottighofen,Perron,Nuusatz,1998,Treppe,Beton,,Fussgaenger,,keine,3.0,2.4,1.045,,einseitig,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35283406,"47.640465423, 9.21357034135"
733331.924,278184.837,824,97.523,R1 Perron 1,BOT,Bottighofen,Perron,Nuusatz,1998,Rampe,Beton,,Fussgaenger,,keine,1.8,10.9,0.462,5,einseitig,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35145958,"47.6407521905, 9.21302901074"
526338.148,174066.119,200,35.668,Acces,BRT,Bretonnieres,Chemin,PI voy Bretonnieres,1997,Treppe,Beton,,Fussgaenger,,Kinderwagen(-rampe),2.0,11.6,3.7,87.5,beidseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35149076,"46.7137193646, 6.4752410104"
642956.629,130056.319,100,146.198,Service,BR,Brig,GS03,Voies,,Treppe,Beton,,,,keine,0.78,1.68,0.0,,einseitig,,Unbekannt,,,SBB,,,,Bestehend,35212154,"46.3205348539, 7.99638178223"
