y,x,Linie,Km,BPS,BPS-Name,PerronTyp,P-Nr,P-Lange,Z-Schienenfrei,P-Besonderheit,Bem-Typ,BE-Nr,BE Konstruktion,Bem Konstruktion,BE L=,Flache,Oberflache,Bem Oberflache,Baujahr,BE Besonderes,B-Jahr,Fotos,GO 1 Erf Dtm,GO Mut Dtm,GO IPID,1 Erf Dtm,Mut Dtm,AT-PA-Region,PJ-Produktionsstandort,IH-Region,IH-Niederlassung,B-Region,Kst,Kst-Beschreibung,UEW-Region,UEW-Niederlassung-FB,Abk. Str. Verwaltung,ErfMandant,Status,FNO,FID,IPID,geopos
685242.677,278833.014,770,34.337,JE,Jestetten,Aussenperron,3,320,ja,,,1,Fertigelement,,320,955,Bituminoeses Mischgut,,,,2013,0,0001-01-20T00:53:28+00:53,0001-01-14T00:53:28+00:53,4403542,0001-01-20T00:53:28+00:53,0001-01-14T00:53:28+00:53,Ost,Ost,Ost,Winterthur,Ost,770250,(Rafz) - (Neuhausen),Ost,Winterthur,SBB CFF,SBB,Bestehend,716,68036869,4403544,"47.6545984754, 8.57328714"
581286.793,202683.793,251,84.796,KZ,Kerzers,Hausperron,1,198,ja,,,1,Konventionell fundiert,,198,791,Bituminoeses Mischgut,,,,2004,0,0001-01-09T00:53:28+00:53,0001-01-26T00:53:28+00:53,3286252,0001-01-16T00:53:28+00:53,0001-01-26T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,251300,Kerzers - (Lyss),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35395728,1843249,"46.9749573676, 7.19270381981"
621378.949,265317.106,700,77.095,KAU,Kaiseraugst,Mittelperron,4/5,305,ja,,,2,Konventionell fundiert,,85,610,Bituminoeses Mischgut,,,,,0,0001-01-29T00:53:28+00:53,0001-01-18T00:53:28+00:53,1091532,0001-01-30T00:53:28+00:53,0001-01-12T00:53:28+00:53,Mitte,NEP,Mitte,Basel,Mitte,700250,(Stein-Sackingen) - (Pratteln),Mitte,Basel,SBB CFF,SBB,Bestehend,716,35390729,3880786,"47.538234579, 7.72256503403"
719937.374,230912.474,853,31.017,KAB,Kaltbrunn,Hilfskante,3,199,nein,,,1,Konventionell fundiert,,165,356,Bituminoeses Mischgut,,,,,0,0001-01-06T00:53:28+00:53,0001-01-23T00:53:28+00:53,1833439,0001-01-06T00:53:28+00:53,0001-01-23T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,853200,(Wattwil) - (Uznach),Ost,Zurich,SBB CFF,SBB,Bestehend,716,35383382,1833441,"47.2182563004, 9.02212703489"
664460.347,224331.957,651,13.694,HO,Hochdorf,Hausperron,1,166,ja,,,1,Konventionell fundiert,,166,511,Bituminoeses Mischgut,,,,,0,0001-01-08T00:53:28+00:53,0001-01-28T00:53:28+00:53,2398491,0001-01-08T00:53:28+00:53,0001-01-30T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,651100,(Hubeli) - Hochdorf,Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35389083,2398490,"47.1668110704, 8.28882084974"
621983.821,259409.618,500,14.27,LST,Liestal,Hausperron,1,416,ja,prov. erfasst!,,1,Konventionell fundiert,,416,2385,Verbundstein-Pflaesterung,,,,2001,0,0001-01-21T00:53:28+00:53,0001-01-10T00:53:28+00:53,1339787,0001-01-21T00:53:28+00:53,0001-01-10T00:53:28+00:53,Mitte,Mitte,Mitte,Basel,Mitte,500300,(Pratteln) - Liestal,Mitte,Basel,SBB CFF,SBB,Bestehend,716,35391168,1339786,"47.4850839122, 7.73030757761"
555506.645,207332.279,224,16.95,GEC,Les Geneveys-sur-Coffrane,Hausperron,1,150,ja,,,2,Konventionell fundiert,,0,104,Bituminoeses Mischgut,,,,2015,0,0001-01-21T00:53:28+00:53,0001-01-11T00:53:28+00:53,2066597,0001-01-04T00:53:28+00:53,0001-01-04T00:53:28+00:53,West,West,West,Biel/Bienne,West,223100,(Neuchatel) - (La Chaux-de-Fonds),West,Biel,SBB CFF,SBB,Bestehend,716,169297592,12463896,"47.0155385612, 6.85345376212"
556944.465,134876.612,131,19.642,EVOU,Les Evouettes,Zwischenperron,1,150,ja,,,2,Konventionell fundiert,,30,88,Bituminoeses Mischgut,,,,2009,0,0001-01-15T00:53:28+00:53,0001-01-26T00:53:28+00:53,2758307,0001-01-26T00:53:28+00:53,0001-01-16T00:53:28+00:53,West,West,West,Sion,West,131150,(Monthey) - Bouveret,West,Sion,SBB CFF,SBB,Bestehend,716,35387780,4274929,"46.3638797892, 6.87917467503"
655271.107,249140.726,651,42.077,LB,Lenzburg,Aussenperron,7,110,ja,,,1,Konventionell fundiert,,0,263,Beton-Belag,,,,2010,0,0001-01-08T00:53:28+00:53,0001-01-28T00:53:28+00:53,4149413,0001-01-08T00:53:28+00:53,0001-01-29T00:53:28+00:53,Mitte,NEP,Mitte,Brugg,Mitte,651200,Beinwil am See - (Lenzburg),Mitte,Basel,SBB CFF,SBB,Bestehend,716,35377249,4149412,"47.3907753014, 8.17067920338"
548148.555,148721.757,111,7.07,LVE,Le Verney (embr),Aussenperron,1,64,ja,,,1,Konventionell fundiert,,65,207,Bituminoeses Mischgut,,,,,0,0001-01-25T00:53:28+00:53,0001-01-11T00:53:28+00:53,2510371,0001-01-25T00:53:28+00:53,0001-01-09T00:53:28+00:53,West,West,West,Lausanne,West,111100,(Vevey) - (Puidoux),West,Lausanne,SBB CFF,SBB,Bestehend,716,35395906,2510369,"46.4877976166, 6.7633330446"
576879.238,214738.966,210,93.907,LIG,Ligerz,Hausperron,1,186,ja,,,1,Konventionell fundiert,,187,438,Bituminoeses Mischgut,,,,,0,0001-01-07T00:53:28+00:53,0001-01-24T00:53:28+00:53,2205663,0001-01-07T00:53:28+00:53,0001-01-22T00:53:28+00:53,West,West,West,Biel/Bienne,West,210550,(Chavannes) - (Twann),West,Biel,SBB CFF,SBB,Bestehend,716,35387772,2205653,"47.0832538085, 7.13416316185"
655342.722,249169.991,650,31.843,LB,Lenzburg,Mittelperron,2/3,401,ja,,,1,Konventionell fundiert,,43,172,Bituminoeses Mischgut,,,,,0,0001-01-19T00:53:28+00:53,0001-01-07T00:53:28+00:53,974428,0001-01-05T00:53:28+00:53,0001-01-11T00:53:28+00:53,Mitte,NEP,Mitte,Brugg,Mitte,650350,Lenzburg,Mitte,Basel,SBB CFF,SBB,Bestehend,716,35382905,617212,"47.3910324954, 8.17163129272"
514766.797,169270.064,201,11.568,PT,Le Pont,Hausperron,1,89,ja,,,1,Konventionell fundiert,,54,377,Bituminoeses Mischgut,,,,,0,0001-01-26T00:53:28+00:53,0001-01-12T00:53:28+00:53,2545480,0001-01-26T00:53:28+00:53,0001-01-12T00:53:28+00:53,West,West,West,Lausanne,West,201150,(Le Day) - Le Pont,West,Lausanne,SBB CFF,SBB,Bestehend,716,35387497,2545474,"46.6692001907, 6.32481438113"
705511.327,114336.073,630,171.666,LO,Locarno,Hausperron,1,285,ja,,P55,3,Konventionell fundiert,,0,72,Bituminoeses Mischgut,Asfalto,,,,0,0001-01-24T00:53:28+00:53,0001-01-20T00:53:28+00:53,3519605,0001-01-07T00:53:28+00:53,0001-01-21T00:53:28+00:53,Sud,Sud,Sud,Giubiasco,Sud,630150,(Cadenazzo) - Locarno,Sud,Giubiasco,SBB CFF,SBB,Bestehend,716,135194158,11541453,"46.1722322331, 8.80490667629"
721743.751,202742.596,736,78.763,LU,Luchsingen-Hatzingen,Hausperron,1,223,ja,,,3,Fertigelement,,26,34,Bituminoeses Mischgut,,,,1879,0,0001-01-20T00:53:28+00:53,0001-01-18T00:53:28+00:53,1753362,0001-01-30T00:53:28+00:53,0001-01-18T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,736150,(Schwanden) - Linthal,Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35385167,3890001,"46.9645931956, 9.03838678342"
716810.237,96031.652,600,180.419,LG,Lugano,Hausperron,1,367,ja,,,2,Konventionell fundiert,,0,1013,Bituminoeses Mischgut,,,,2015,0,0001-01-28T00:53:28+00:53,0001-01-24T00:53:28+00:53,4016102,0001-01-24T00:53:28+00:53,0001-01-24T00:53:28+00:53,Uebrige,Sud,Sud,Giubiasco,Sud,595400,(Giubiasco) - CBT - Lugano,Sud,Giubiasco,SBB CFF,SBB,Bestehend,716,171314056,12564221,"46.0057398542, 8.94662571094"
718731.08,198347.04,736,84.456,LIN,Linthal,Hilfskante,2,160,nein,,,1,Fertigelement,,172,349,Bituminoeses Mischgut,,,,2007,0,0001-01-26T00:53:28+00:53,0001-01-29T00:53:28+00:53,1723247,0001-01-30T00:53:28+00:53,0001-01-29T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,736150,(Schwanden) - Linthal,Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35381266,3888835,"46.9256078861, 8.99766220963"
554356.719,173071.858,251,43.321,LUC,Lucens,Hausperron,1,171,ja,,,2,Andere,Route,11,27,Bituminoeses Mischgut,,,,,0,0001-01-28T00:53:28+00:53,0001-01-01T00:53:28+00:53,2399509,0001-01-27T00:53:28+00:53,0001-01-11T00:53:28+00:53,West,West,West,Lausanne,West,251100,(Palezieux) - (Payerne),West,Lausanne,SBB CFF,SBB,Bestehend,716,120984208,11106603,"46.7072867981, 6.84176614048"
662217.17,211731.717,460,89.251,LIT,Littau,Zwischenperron,2,170,nein,,,1,Konventionell fundiert,,169,665,Bituminoeses Mischgut,,,,,0,0001-01-19T00:53:28+00:53,0001-01-28T00:53:28+00:53,974407,0001-01-13T00:53:28+00:53,0001-01-01T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,460250,Wolhusen - (Fluhmuhle),Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35381248,199694,"47.0536942839, 8.25750329392"
529542.832,152863.52,150,10.054,LON,Lonay-Preverenges,Aussenperron,2,216,ja,,,2,Konventionell fundiert,,201,517,Bituminoeses Mischgut,,,,,0,0001-01-26T00:53:28+00:53,0001-01-04T00:53:28+00:53,2161719,0001-01-26T00:53:28+00:53,0001-01-09T00:53:28+00:53,West,West,West,Lausanne,West,150300,(Denges) - Morges,West,Lausanne,SBB CFF,SBB,Bestehend,716,35392702,2161718,"46.5233504944, 6.52040080695"
716857.86,94204.396,600,182.874,LGP,Lugano-Paradiso,Aussenperron,2,140,ja,,,1,Konventionell fundiert,,140,500,Bituminoeses Mischgut,,,,,0,0001-01-23T00:53:28+00:53,0001-01-17T00:53:28+00:53,1441953,0001-01-23T00:53:28+00:53,0001-01-12T00:53:28+00:53,Sud,Sud,Sud,Giubiasco,Sud,600850,(Lugano) - Mendrisio,Sud,Giubiasco,SBB CFF,SBB,Bestehend,716,35379804,1441954,"45.9892976465, 8.94678689371"
554367.964,173080.269,251,43.334,LUC,Lucens,Zwischenperron,2,71,ja,,,1,Konventionell fundiert,,71,129,Bituminoeses Mischgut,,,,,0,0001-01-28T00:53:28+00:53,0001-01-05T00:53:28+00:53,2399531,0001-01-28T00:53:28+00:53,0001-01-05T00:53:28+00:53,West,West,West,Lausanne,West,251100,(Palezieux) - (Payerne),West,Lausanne,SBB CFF,SBB,Bestehend,716,35389438,2399528,"46.7073632281, 6.84191234571"
554365.092,173084.539,251,43.336,LUC,Lucens,Hausperron,1,171,ja,,,3,Konventionell fundiert,,32,514,Bituminoeses Mischgut,,,,,0,0001-01-28T00:53:28+00:53,0001-01-01T00:53:28+00:53,2399509,0001-01-28T00:53:28+00:53,0001-01-01T00:53:28+00:53,West,West,West,Lausanne,West,251100,(Palezieux) - (Payerne),West,Lausanne,SBB CFF,SBB,Bestehend,716,120984212,11106607,"46.7074014407, 6.84187436467"
666190.436,211369.234,500,95.082,LZ,Luzern,Dienstperron,3/4,39,ja,,,1,Konventionell fundiert,Decke Aufnahme Gebaude,39,78,Gussasphalt,,,,1990,0,0001-01-09T00:53:28+00:53,0001-01-23T00:53:28+00:53,957995,0001-01-03T00:53:28+00:53,0001-01-10T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,500900,Luzern PB,Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35381394,345724,"47.0500492019, 8.30974038031"
666224.53,211373.323,500,95.082,LZ,Luzern,Dienstperron,7/8,39,ja,,,1,Konventionell fundiert,Decke Aufnahme Gebaude,39,77,Beton-Belag,,,,1990,0,0001-01-09T00:53:28+00:53,0001-01-23T00:53:28+00:53,957999,0001-01-03T00:53:28+00:53,0001-01-10T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,500900,Luzern PB,Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35389636,345682,"47.0500825758, 8.31018964019"
666216.98,211365.218,500,95.075,LZ,Luzern,Mittelperron,6/7,415,ja,,,1,Andere,Decke AG / Bruckenkonstr.,39,284,Gussasphalt,,,,1990,0,0001-01-15T00:53:28+00:53,0001-01-24T00:53:28+00:53,941367,0001-01-29T00:53:28+00:53,0001-01-10T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,500900,Luzern PB,Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35381410,329196,"47.0500104299, 8.31008910112"
666234.864,211367.576,500,95.075,LZ,Luzern,Mittelperron,8/9,352,ja,,,1,Andere,Decke AG / Bruckenkonstr.,49,283,Gussasphalt,,,,1990,0,0001-01-15T00:53:28+00:53,0001-01-24T00:53:28+00:53,941368,0001-01-29T00:53:28+00:53,0001-01-10T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,500900,Luzern PB,Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35380078,329203,"47.0500298525, 8.31032479131"
610974.823,229593.869,410,70.348,LUT,Luterbach-Attisholz,Dienstperron,1,40,ja,,,1,Konventionell fundiert,,40,123,Bituminoeses Mischgut,,,,1876,0,0001-01-16T00:53:28+00:53,0001-01-16T00:53:28+00:53,12258948,0001-01-16T00:53:28+00:53,0001-01-16T00:53:28+00:53,Mitte,Mitte,Mitte,Olten,Mitte,410100,(Olten) - (Solothurn),Mitte,Olten,SBB CFF,SBB,Bestehend,716,163216674,12258935,"47.2171870522, 7.58351303048"
723277.111,249551.662,853,9.983,LUET,Lutisburg,Aussenperron,1,165,ja,,,1,Konventionell fundiert,,150,340,Bituminoeses Mischgut,,,,2000,0,0001-01-16T00:53:28+00:53,0001-01-28T00:53:28+00:53,1689540,0001-01-16T00:53:28+00:53,0001-01-24T00:53:28+00:53,Ost,Ost,Ost,St.Gallen,Ost,853100,(Wil) - (Lichtensteig),Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35385440,1689539,"47.3852544575, 9.07132876681"
666242.448,211375.549,500,95.082,LZ,Luzern,Dienstperron,9/10,39,ja,,,1,Konventionell fundiert,,39,77,Beton-Belag,,,,1990,0,0001-01-09T00:53:28+00:53,0001-01-23T00:53:28+00:53,958000,0001-01-03T00:53:28+00:53,0001-01-10T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,500900,Luzern PB,Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35382454,345687,"47.0501008076, 8.31042575886"
739590.538,219612.466,890,16.279,MOLS,Mols,Mittelperron,1/2,172,ja,,,1,Konventionell fundiert,,173,963,Bituminoeses Mischgut,,,E+U Gde. Mols 0400-2005-0052,1950,0,0001-01-21T00:53:28+00:53,0001-01-05T00:53:28+00:53,1193594,0001-01-20T00:53:28+00:53,0001-01-27T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,890150,(Sargans) - Tiefenwinkel [Verzw],Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35395066,1193592,"47.1127833345, 9.27801602523"
750340.647,213332.653,890,2.576,MELS,Mels,Hilfskante,2,158,nein,,kein Kundenverkehr,1,Konventionell fundiert,Beton,158,238,Beton-Belag,,,,,0,0001-01-28T00:53:28+00:53,0001-01-27T00:53:28+00:53,1176129,0001-01-28T00:53:28+00:53,0001-01-27T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,890150,(Sargans) - Tiefenwinkel [Verzw],Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35381430,1176136,"47.0539605321, 9.41752531437"
559392.158,142999.781,100,24.406,MX,Montreux,Zwischenperron,4,200,ja,,,1,Konventionell fundiert,,174,0,Bituminoeses Mischgut,,,Quai prive MOB,2006,0,0001-01-12T00:53:28+00:53,0001-01-22T00:53:28+00:53,1551215,0001-01-12T00:53:28+00:53,0001-01-21T00:53:28+00:53,West,West,West,Sion,West,100150,(Vevey) - Villeneuve,West,Sion,SBB CFF,SBB,Bestehend,716,35395163,1551214,"46.4371040358, 6.91026666146"
559430.928,142879.25,100,24.532,MX,Montreux,Zwischenperron,3,170,ja,,,2,Konventionell fundiert,,48,0,Bituminoeses Mischgut,,,Quai prive MOB,2006,0,0001-01-05T00:53:28+00:53,0001-01-22T00:53:28+00:53,1551183,0001-01-05T00:53:28+00:53,0001-01-22T00:53:28+00:53,West,West,West,Sion,West,100150,(Vevey) - Villeneuve,West,Sion,SBB CFF,MOB,Bestehend,716,35380133,1551180,"46.4360221626, 6.91078168586"
759902.048,249107.283,880,41.076,ALT,Altstatten SG,Hausperron,1,332,ja,,,2,Konventionell fundiert,,111,579,Bituminoeses Mischgut,,,Umbau 2007,1999,0,0001-01-15T00:53:28+00:53,0001-01-03T00:53:28+00:53,1308423,0001-01-15T00:53:28+00:53,0001-01-14T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,880400,Altstatten SG,Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35395772,1308422,"47.3733858188, 9.55602774187"
602063.663,201757.593,290,108.967,BNWD,Bern Wankdorf,Mittelperron,303/403,221,ja,,,1,Konventionell fundiert,,221,1412,Bituminoeses Mischgut,,,,2004,0,0001-01-09T00:53:28+00:53,0001-01-25T00:53:28+00:53,3456570,0001-01-09T00:53:28+00:53,0001-01-25T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,290100,(Bern Wylerfeld) - (Wankdorf [Abzw]),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35379601,3456573,"46.9668891261, 7.46574917947"
689663.602,254840.493,752,14.84,BSD,Bassersdorf,Mittelperron,2/3,315,ja,,,3,Konventionell fundiert,,84,561,Verbundstein-Pflaesterung,,,,1978,0,0001-01-11T00:53:28+00:53,0001-01-16T00:53:28+00:53,1374376,0001-01-06T00:53:28+00:53,0001-01-09T00:53:28+00:53,Ost,Ost,Ost,Winterthur,Ost,752200,Dorfnest - (Hurlistein),Ost,Winterthur,SBB CFF,SBB,Bestehend,716,35375956,2191833,"47.4382510585, 8.62728763479"
689496.896,254889.4,752,14.667,BSD,Bassersdorf,Hausperron,1,238,ja,,,1,Konventionell fundiert,,241,937,Bituminoeses Mischgut,,,,1978,0,0001-01-27T00:53:28+00:53,0001-01-20T00:53:28+00:53,2113906,0001-01-27T00:53:28+00:53,0001-01-09T00:53:28+00:53,Ost,Ost,Ost,Winterthur,Ost,752200,Dorfnest - (Hurlistein),Ost,Winterthur,SBB CFF,SBB,Bestehend,716,35396600,2113907,"47.4387135728, 8.62508776729"
708864.439,247417.182,742,25.128,BMA,Bauma,Aussenperron,3B,101,ja,,,2,Fertigelement,,24,52,Kiessandbelag,,,,2010,0,0001-01-03T00:53:28+00:53,0001-01-30T00:53:28+00:53,4749607,0001-01-06T00:53:28+00:53,0001-01-26T00:53:28+00:53,Ost,Ost,Ost,Winterthur,Ost,754150,(Winterthur Seen) - Bauma,Ost,Winterthur,SBB CFF,SBB,Bestehend,716,35393478,4749633,"47.3685995795, 8.87997147799"
599885.549,199697.449,250,96.956,BN,Bern,Mittelperron,3/4,510,ja,,,2,Konventionell fundiert,,209,1494,Bituminoeses Mischgut,,,,2005,0,0001-01-31T00:53:28+00:53,0001-01-25T00:53:28+00:53,1531765,0001-01-29T00:53:28+00:53,0001-01-25T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,250450,Bern,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35391850,3523106,"46.9483607613, 7.43712963206"
597480.254,199206.402,250,94.058,BNAS,Bern Europaplatz,Aussenperron,865,224,ja,,,2,Brueckenkonstruktion,,175,903,Bituminoeses Mischgut,,,,,0,0001-01-18T00:53:28+00:53,0001-01-26T00:53:28+00:53,1551853,0001-01-18T00:53:28+00:53,0001-01-26T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,250350,Flamatt - (Bern),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35388147,1551852,"46.9439386694, 7.40553779233"
600097.923,199891.03,450,106.023,BN,Bern,Mittelperron,3/4,510,ja,,,1,Konventionell fundiert,,397,2163,Bituminoeses Mischgut,,,,,0,0001-01-31T00:53:28+00:53,0001-01-25T00:53:28+00:53,1531765,0001-01-31T00:53:28+00:53,0001-01-25T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,450600,Bern Wylerfeld - (Bern),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35391842,1531764,"46.950102082, 7.43991927195"
532730.225,171029.977,210,24.814,BAV,Bavois,Aussenperron,2,151,ja,,,1,Konventionell fundiert,,119,389,Bituminoeses Mischgut,,,,,0,0001-01-30T00:53:28+00:53,0001-01-13T00:53:28+00:53,2099229,0001-01-30T00:53:28+00:53,0001-01-13T00:53:28+00:53,West,West,West,Lausanne,West,210150,(Eclepens) - (Yverdon),West,Biel,SBB CFF,SBB,Bestehend,716,35378681,2099228,"46.6870860862, 6.55927908774"
532721.118,171032.438,210,24.814,BAV,Bavois,Aussenperron,1,150,ja,,,1,Konventionell fundiert,,119,439,Bituminoeses Mischgut,,,,,0,0001-01-30T00:53:28+00:53,0001-01-13T00:53:28+00:53,2099226,0001-01-30T00:53:28+00:53,0001-01-13T00:53:28+00:53,West,West,West,Lausanne,West,210150,(Eclepens) - (Yverdon),West,Biel,SBB CFF,SBB,Bestehend,716,35384868,2099225,"46.6871073029, 6.55915968871"
526583.936,172087.375,200,33.605,CR,Croy-Romainmotier,Aussenperron,2,154,ja,"Type quai unique, voir IU-LS",Elements en B.A. prefabriques,1,Andere,Element prefabrique,154,483,Beton-Belag,,,,,0,0001-01-11T00:53:28+00:53,0001-01-11T00:53:28+00:53,2134158,0001-01-11T00:53:28+00:53,0001-01-11T00:53:28+00:53,West,West,West,Lausanne,West,200200,(Daillens) - (Le Day),West,Lausanne,SBB CFF,SBB,Bestehend,716,35394978,2134157,"46.6959481012, 6.47877238267"
670230.167,233244.235,653,85.481,BNZ,Benzenschwil,Hausperron,2,217,ja,,,1,Konventionell fundiert,,217,671,Bituminoeses Mischgut,HMT 16N spez.,,,2002,0,0001-01-15T00:53:28+00:53,0001-01-18T00:53:28+00:53,2395318,0001-01-15T00:53:28+00:53,0001-01-10T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,653250,(Muri) - (Rotkreuz),Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35379960,2395317,"47.2463812465, 8.36630370521"
575017.143,226535.953,225,52.991,CO,Cortebert,Hausperron,1,150,ja,,,1,Konventionell fundiert,,150,449,Bituminoeses Mischgut,,,,2007,0,0001-01-16T00:53:28+00:53,0001-01-23T00:53:28+00:53,4001296,0001-01-16T00:53:28+00:53,0001-01-23T00:53:28+00:53,West,West,West,Biel/Bienne,West,225150,(Sonceboz) - (La Chaux-de-Fonds),West,Biel,SBB CFF,SBB,Bestehend,716,35390677,4001295,"47.1892969079, 7.1089872533"
501570.203,124514.743,150,53.673,CRGD,Creux-de-Genthod,Hausperron,1/2,150,ja,,,1,Konventionell fundiert,,150,610,Bituminoeses Mischgut,,,,2004,0,0001-01-08T00:53:28+00:53,0001-01-30T00:53:28+00:53,3157792,0001-01-08T00:53:28+00:53,0001-01-11T00:53:28+00:53,West,West,West,Geneve,West,150550,Coppet - (Geneve),West,Lausanne,SBB CFF,SBB,Bestehend,716,35392186,3157791,"46.2648346, 6.1619206042"
563229.507,186528.315,253,29.694,CS,Corcelles-Sud,Hausperron,1,150,ja,,,1,Konventionell fundiert,,150,428,Bituminoeses Mischgut,,,,2014,0,0001-01-13T00:53:28+00:53,0001-01-13T00:53:28+00:53,12307418,0001-01-13T00:53:28+00:53,0001-01-26T00:53:28+00:53,West,West,West,Lausanne,West,253110,Payerne - (Givisiez),West,Lausanne,SBB CFF,SBB,Bestehend,716,164695512,12307410,"46.8288804036, 6.95670737402"
589007.9,242716.888,240,89.955,CFV,Courfaivre,Mittelperron,1/2,159,ja,,,1,Fertigelement,,159,727,Naturstein-Pflaesterung,,,,2007,0,0001-01-09T00:53:28+00:53,0001-01-24T00:53:28+00:53,4241406,0001-01-09T00:53:28+00:53,0001-01-24T00:53:28+00:53,West,West,West,Biel/Bienne,West,240100,(Delemont) - Glovelier,West,Biel,SBB CFF,SBB,Bestehend,716,35388523,4241404,"47.3352193146, 7.29319181096"
529903.56,162115.747,200,14.552,COS,Cossonay-Penthalaz,Mittelperron,2/3,208,ja,,,2,Konventionell fundiert,,36,150,Kiessandbelag,,,,,0,0001-01-09T00:53:28+00:53,0001-01-11T00:53:28+00:53,2077574,0001-01-09T00:53:28+00:53,0001-01-14T00:53:28+00:53,West,West,West,Lausanne,West,200150,Bussigny - Daillens [bif],West,Lausanne,SBB CFF,SBB,Bestehend,716,35397609,2077571,"46.6066119021, 6.52369306603"
569631.555,211232.677,210,85.478,CRNE,Cressier NE,Hausperron,1,170,ja,,,1,Konventionell fundiert,,170,939,Bituminoeses Mischgut,,,,,0,0001-01-01T00:53:28+00:53,0001-01-24T00:53:28+00:53,1515491,0001-01-06T00:53:28+00:53,0001-01-24T00:53:28+00:53,West,West,West,Biel/Bienne,West,210500,(Cornaux) - Chavannes,West,Biel,SBB CFF,SBB,Bestehend,716,35396550,1647653,"47.0514216188, 7.03895892246"
558323.726,143629.364,100,23.135,CL,Clarens,Hausperron,1,242,ja,,,2,Brueckenkonstruktion,,16,73,Bituminoeses Mischgut,,,,,0,0001-01-25T00:53:28+00:53,0001-01-29T00:53:28+00:53,1732913,0001-01-25T00:53:28+00:53,0001-01-03T00:53:28+00:53,West,West,West,Sion,West,100150,(Vevey) - Villeneuve,West,Sion,SBB CFF,SBB,Bestehend,716,35380276,1732909,"46.4427016496, 6.89630826588"
673014.456,250807.987,710,10.846,DT,Dietikon,Hausperron,1,330,ja,teilw. mit Hilfstritt,,1,Konventionell fundiert,,0,1375,Bituminoeses Mischgut,,,,2013,0,0001-01-13T00:53:28+00:53,0001-01-26T00:53:28+00:53,1799392,0001-01-26T00:53:28+00:53,0001-01-15T00:53:28+00:53,Ost,Ost,Ost,Zurich,Ost,710350,Dietikon - (Killwangen),Ost,Zurich,SBB CFF,SBB,Bestehend,716,141600987,10742116,"47.4040425746, 8.40593732098"
673063.048,250732.705,710,10.758,DT,Dietikon,Mittelperron,3/4,401,ja,,,2,Konventionell fundiert,,324,2117,Verbundstein-Pflaesterung,,,,1985,0,0001-01-06T00:53:28+00:53,0001-01-19T00:53:28+00:53,3307219,0001-01-26T00:53:28+00:53,0001-01-26T00:53:28+00:53,Ost,Ost,Ost,Zurich,Ost,710350,Dietikon - (Killwangen),Ost,Zurich,SBB CFF,SBB,Bestehend,716,161020434,12226169,"47.4033601381, 8.40656871336"
638465.924,244893.509,540,43.044,DU,Dulliken,Aussenperron,4,300,ja,,,1,Konventionell fundiert,,299,1480,Bituminoeses Mischgut,,,,1965,0,0001-01-19T00:53:28+00:53,0001-01-20T00:53:28+00:53,974410,0001-01-02T00:53:28+00:53,0001-01-08T00:53:28+00:53,Mitte,Mitte,Mitte,Olten,Mitte,540100,(Olten) - Daniken,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35387152,422473,"47.3537704149, 7.9477411274"
